source_index,x,y,z,before_class,after_class,before_instance,after_instance,fusion_score,after_step05_type
1621446,6.088340504414914,-1.6997767915088589,0.03622459302464066,4,3,0,41,0.5,0
1621447,6.0893133159090365,-1.699543973221336,0.03569683049446398,4,3,0,41,0.5,0
1622376,6.088519614546219,-1.6995679540780286,0.03595503640464094,4,3,0,41,0.5,0
1622861,6.08526813628022,-1.6987685318881596,0.03584478862675142,4,3,0,41,0.6499999761581421,0
1622863,6.089139493316669,-1.6990523912753508,0.035355470289569216,4,3,0,41,0.5,0
1623334,6.088235538833361,-1.6990810256686757,0.03561714242540551,4,3,0,41,0.5,0
1677844,6.088134253061564,-1.6884194137102682,0.03616028575400784,4,3,0,41,0.5,0
1678480,6.089992722660877,-1.6887570213548855,0.03570039327399519,4,3,0,41,0.5,0
1678481,6.0889770671674475,-1.6887501249260357,0.03570587619208099,4,3,0,41,0.5,0
1678775,6.088213637315062,-1.6890318561272417,0.035694748256252004,4,3,0,41,0.5,0
1679110,6.091125153195067,-1.6888776215832757,0.035534989898986076,4,3,0,41,0.5,0
1679408,6.088030510194224,-1.6896869153098844,0.035455642481322054,4,3,0,41,0.5,0
1679409,6.086370148298263,-1.689765565700936,0.03572276816069762,4,3,0,41,0.5,0
1679410,6.085455117050906,-1.6898608630039644,0.03559207362733727,4,3,0,41,0.5,0
1679411,6.083348235792187,-1.6897450124296818,0.03533606978718669,4,3,0,41,0.6499999761581421,0
1679732,6.0904856911631295,-1.6899366044812367,0.035904835071280894,4,3,0,41,0.5,0
1679733,6.089945162811529,-1.6899313148464072,0.03607994899461625,4,3,0,41,0.5,0
1679734,6.089651871240315,-1.689835769088773,0.036065160908614294,4,3,0,41,0.5,0
1679735,6.0870475961406,-1.6897307680012024,0.03561347232814179,4,3,0,41,0.5,0
1679736,6.082185020394271,-1.689841092274042,0.035248954537605036,4,3,0,41,0.6499999761581421,0
1680055,6.089234616515503,-1.689667856846724,0.035773369711315076,4,3,0,41,0.5,0
1680056,6.088130916265147,-1.690369114077758,0.035350748542701704,4,3,0,41,0.5,0
1680057,6.082979356448434,-1.6903419654248406,0.03508329309247374,4,3,0,41,0.6499999761581421,0
1680058,6.081181896554796,-1.689957503684725,0.03503654337042565,4,3,0,41,0.6499999761581421,0
1680349,6.087451819858706,-1.6903396726603483,0.03529156344038629,4,3,0,41,0.5,0
1680350,6.082274262197743,-1.6904283981576982,0.03500998408394747,4,3,0,41,0.6499999761581421,0
1680970,6.08111453643552,-1.6903142006226362,0.03487922073772194,4,3,0,41,0.6499999761581421,0
1680971,6.079958174304092,-1.6904088400650203,0.034271451977435294,4,3,0,41,0.6499999761581421,0
4153450,6.076399413256169,-1.6955994988310719,0.04072338352530419,3,4,41,0,1.0,0
4153451,6.076107745748107,-1.6976884434968462,0.03956103444068519,3,4,41,0,1.0,0
4153462,6.076091964801137,-1.6985911634094057,0.039031838275118594,3,4,41,0,1.0,0
4153479,6.0771311668768355,-1.695589464075978,0.04073566765728584,3,4,41,0,0.6499999761581421,0
4153489,6.077029106408247,-1.69645345091293,0.0403190872606089,3,4,41,0,1.0,0
4153490,6.076610515798156,-1.6972013654706686,0.03985376676111675,3,4,41,0,1.0,0
4153499,6.077203967374325,-1.6979413526036196,0.03957133388011877,3,4,41,0,0.6499999761581421,0
4153508,6.077238079700772,-1.697119617104577,0.03990102956052202,3,4,41,0,0.6499999761581421,0
4153535,6.078055551654567,-1.6970210028418835,0.039958724670323506,3,4,41,0,0.6499999761581421,0
4153536,6.078335457538616,-1.6977933684158515,0.03934092337934274,3,4,41,0,0.6499999761581421,0
4153544,6.078189832042683,-1.6987287977399796,0.03917573884032963,3,4,41,0,0.6499999761581421,0
4153553,6.078800008435858,-1.6972130305957671,0.03992193700339419,3,4,41,0,0.6499999761581421,0
4153689,6.086098400064755,-1.6907751115729432,0.038488298433893814,4,3,0,41,0.5,0
4153706,6.085949098259204,-1.6913783643431903,0.03970593231113045,4,3,0,41,0.5,0
4153718,6.0871970589524125,-1.6904985720755543,0.03778262918151579,4,3,0,41,0.5,0
4153719,6.087155781847366,-1.6910043898357172,0.039166566922590705,4,3,0,41,0.5,0
4153720,6.086485770627532,-1.6910687645147715,0.03918664161019578,4,3,0,41,0.5,0
4153721,6.086389379212717,-1.6917964028190735,0.04032461763886071,4,3,0,41,0.5,0
4153722,6.086134260125828,-1.6923056653932789,0.0408699788478213,4,3,0,41,0.5,0
4153730,6.087343256137242,-1.690638773921517,0.03831873075748286,4,3,0,41,0.5,0
4153740,6.08637027313645,-1.6928257647594351,0.04115737792325364,4,3,0,41,0.5,0
4153741,6.086196227702084,-1.6937863115747391,0.041169921058808796,4,3,0,41,0.5,0
4153748,6.087059132589191,-1.6923680900663844,0.04091097614688263,4,3,0,41,0.5,0
4153749,6.08643768692448,-1.694581147782239,0.04105685542471915,4,3,0,41,0.5,0
4153756,6.088279352370369,-1.6903441770335403,0.037585465300051635,4,3,0,41,0.5,0
4153757,6.0879888072392845,-1.6914029114768954,0.03985099251459592,4,3,0,41,0.5,0
4153758,6.087252359936106,-1.6912987768067549,0.039704797409336225,4,3,0,41,0.5,0
4153759,6.086104189289867,-1.6959195818116743,0.040816554977939554,4,3,0,41,0.6499999761581421,0
4153764,6.088230712145677,-1.6907013622663611,0.038663697701632374,4,3,0,41,0.5,0
4153765,6.088154139668181,-1.6910556299711006,0.039308249694954535,4,3,0,41,0.5,0
4153766,6.087341598239441,-1.6919467795158838,0.040518492183692405,4,3,0,41,0.5,0
4153774,6.087267682365247,-1.6928826939612314,0.0411707369244409,4,3,0,41,0.5,0
4153775,6.086321286398284,-1.6969318411888206,0.04041091433913768,4,3,0,41,0.6499999761581421,0
4153776,6.085713716439792,-1.6982478848337481,0.03826093048855507,4,3,0,41,0.6499999761581421,0
4153779,6.088302632942294,-1.6919057069771992,0.040449878377011465,4,3,0,41,0.5,0
4153780,6.087258786185989,-1.6937373782587621,0.041170466252725774,4,3,0,41,0.5,0
4153781,6.087394380291855,-1.694787100782043,0.04101515054037991,4,3,0,41,0.5,0
4153782,6.086018000771788,-1.6974444860100324,0.04018322137771424,4,3,0,41,0.6499999761581421,0
4153783,6.086146475600823,-1.6980323731323834,0.039641109979556374,4,3,0,41,0.6499999761581421,0
4153787,6.08923217692064,-1.6906681668268047,0.03837035954211779,4,3,0,41,0.5,0
4153788,6.08840273100124,-1.692357747009955,0.04090137142860084,4,3,0,41,0.5,0
4153789,6.087393017572198,-1.695025126641834,0.04096496848862388,4,3,0,41,0.5,0
4153790,6.0867689736397885,-1.6974110053917404,0.0400308650561263,4,3,0,41,0.6499999761581421,0
4153791,6.086333750382941,-1.6983363713975628,0.03899926330320845,4,3,0,41,0.6499999761581421,0
4153799,6.089293799150133,-1.6904724725539473,0.03768864057975274,4,3,0,41,0.5,0
4153800,6.089277313509094,-1.6911172435396626,0.03921708525018809,4,3,0,41,0.5,0
4153802,6.088273939993245,-1.6927403036291695,0.041116607861250265,4,3,0,41,0.5,0
4153803,6.087145842627549,-1.695819586993735,0.04076136638914954,4,3,0,41,0.5,0
4153804,6.087308054101755,-1.696602364991933,0.0404320782769329,4,3,0,41,0.5,0
4153805,6.086520378806593,-1.6984024349331988,0.03816181496370692,4,3,0,41,0.6499999761581421,0
4153811,6.088171706851275,-1.6936523664323548,0.041178117869952915,4,3,0,41,0.5,0
4153812,6.0880279387609,-1.694722060534811,0.04104132556578435,4,3,0,41,0.5,0
4153817,6.089753367020279,-1.6905340176614776,0.037840065871150845,4,3,0,41,0.5,0
4153819,6.088142893730887,-1.6951495906113758,0.0409591415062122,4,3,0,41,0.5,0
4153823,6.089973924596588,-1.6909189536415892,0.03869406777399181,4,3,0,41,0.5,0
4153824,6.0889419701360445,-1.6929878655213053,0.041174494766129555,4,3,0,41,0.5,0
4153825,6.087940078344477,-1.696841328450492,0.040238907087677786,4,3,0,41,0.5,0
4153826,6.087143574539355,-1.697997998893602,0.03936537612870404,4,3,0,41,0.5,0
4153827,6.087355422610331,-1.6982632105838242,0.03872209896736443,4,3,0,41,0.5,0
4153830,6.0901462887989135,-1.691157959718274,0.03914771613553003,4,3,0,41,0.5,0
4153834,6.088289894780308,-1.6957877281311455,0.04078583894518123,4,3,0,41,0.5,0
4153842,6.0884865044254095,-1.6972537780578962,0.03987857804329954,4,3,0,41,0.5,0
4153843,6.088168158879981,-1.6976607743587326,0.039486522913484035,4,3,0,41,0.5,0
4153844,6.088277477464131,-1.6983155243332708,0.03836987120122083,4,3,0,41,0.5,0
4153845,6.087189954842838,-1.6983812287885276,0.03852725698774104,4,3,0,41,0.5,0
4153853,6.089363093677962,-1.6947656244203189,0.04115959828309199,4,3,0,41,0.5,0
4153854,6.0888883095494695,-1.6959842176400954,0.04076548360959995,4,3,0,41,0.5,0
4153855,6.088095756231294,-1.698163117381488,0.03870296146489391,4,3,0,41,0.5,0
4153857,6.0910471864966915,-1.690963769321197,0.03863515217657735,4,3,0,41,0.5,0
4153858,6.091142649208727,-1.6912124216026156,0.03916002514982367,4,3,0,41,0.5,0
4153860,6.089965966453805,-1.694828262637438,0.04120881625464705,4,3,0,41,0.5,0
4153861,6.0891206555841695,-1.6968864465374396,0.04026866023621965,4,3,0,41,0.5,0
4153870,6.089612530877245,-1.6954595862443038,0.041075420283969544,4,3,0,41,0.5,0
4153871,6.089179616543514,-1.6975577318914126,0.03952685964987816,4,3,0,41,0.5,0
4153878,6.089064483066586,-1.6980204681669808,0.038831111497441825,4,3,0,41,0.5,0
4153881,6.090223568303902,-1.6958178790950118,0.04108089348832744,4,3,0,41,0.5,0
4153882,6.089838081981059,-1.6962783067376368,0.04081447177710589,4,3,0,41,0.5,0
4153883,6.08976950381442,-1.6980124632134754,0.038925976522491954,4,3,0,41,0.5,0
4153884,6.0893658902867065,-1.698349776611671,0.03835085108025496,4,3,0,41,0.5,0
4153895,6.089934018378181,-1.696768119578016,0.04055515497233609,4,3,0,41,0.5,0
4153904,6.090680339565302,-1.6956098373536583,0.041135112979615585,4,3,0,41,0.5,0
4153905,6.090121451833136,-1.6974153442796565,0.040044030220310965,4,3,0,41,0.5,0
4153906,6.090139481034196,-1.6978204250317523,0.03950843098701078,4,3,0,41,0.5,0
4153912,6.091288396042712,-1.6947466466595673,0.04107891926793647,4,3,0,41,0.5,0
4153913,6.091442580538126,-1.695917990886105,0.04090154181263878,4,3,0,41,0.5,0
4153914,6.090539889603951,-1.6985102547110698,0.038611810934386336,4,3,0,41,0.5,0
4153920,6.091774993130547,-1.696008141370364,0.04072940381965208,4,3,0,41,0.5,0
4153921,6.091177706571922,-1.6966841818190566,0.04076182296353095,4,3,0,41,0.5,0
4153922,6.09057955547968,-1.698304463569467,0.03914369231855325,4,3,0,41,0.5,0
4153925,6.090818405933968,-1.6985353835368537,0.03873922222771824,4,3,0,41,0.5,0
4153931,6.091354741122519,-1.6976020461279655,0.04030266691827636,4,3,0,41,0.5,0
4153932,6.091063627802673,-1.6981347627262866,0.039838923280612476,4,3,0,41,0.5,0
4153933,6.091219035012298,-1.6984445951408604,0.03912776180480572,4,3,0,41,0.5,0
4153944,6.091957011874952,-1.6967533038852967,0.040489007023193094,4,3,0,41,0.5,0
4153945,6.091760748743325,-1.6974433339604824,0.04025945293484128,4,3,0,41,0.5,0
4285767,6.142180782143111,-1.426127583778448,0.04185788950699341,3,4,47,0,0.6499999761581421,5
4285768,6.142305150145787,-1.4259821058991855,0.04257714598940869,3,4,47,0,0.6499999761581421,5
4285772,6.14215857027941,-1.4255739085832928,0.04306034829514105,3,4,47,0,0.6499999761581421,5
4285773,6.1423398049933295,-1.4248287619368112,0.04371950352193163,3,4,47,0,0.6499999761581421,5
4285779,6.141811304276086,-1.4244801796714102,0.04399842035430558,3,4,47,0,0.6499999761581421,5
4285780,6.142000955650617,-1.4186158992619988,0.043408027527979426,3,4,47,0,0.6499999761581421,5
4285781,6.142339845828251,-1.4181767838559751,0.04205027440935542,3,4,47,0,0.6499999761581421,5
4285782,6.14193334818839,-1.4179611991597354,0.04145583930121837,3,4,47,0,0.6499999761581421,5
4285783,6.141172474602071,-1.4255224009511622,0.04308010960563269,3,4,47,0,0.6499999761581421,5
4285788,6.14194293972802,-1.4183491936704513,0.04270960387067067,3,4,47,0,0.6499999761581421,5
4285790,6.140882082310261,-1.4258881773634107,0.042708729139264115,3,4,47,0,0.6499999761581421,5
4285791,6.141246145466738,-1.4248479301189763,0.04368437774841259,3,4,47,0,0.6499999761581421,5
4285796,6.141162124699617,-1.4179356169496342,0.04143525069031585,3,4,47,0,0.6499999761581421,5
4285797,6.140044434405263,-1.4262173647544882,0.041690425625686076,3,4,47,0,0.6499999761581421,5
4285798,6.140181798413285,-1.425895679060324,0.04264695793921141,3,4,47,0,0.6499999761581421,5
4285799,6.1408657308411065,-1.4244918266611362,0.043988878527307096,3,4,47,0,0.6499999761581421,5
4285803,6.140965253711021,-1.4187041718284157,0.043546992760990666,3,4,47,0,0.6499999761581421,5
4285804,6.141337851366025,-1.418336014241733,0.04284738773351371,3,4,47,0,0.6499999761581421,5
4285805,6.141254898140415,-1.4182115820090933,0.042425065736051364,3,4,47,0,0.6499999761581421,5
4285806,6.140519628049679,-1.4192496502884993,0.044028704870016616,3,4,47,0,0.6499999761581421,5
4285807,6.139974868033532,-1.4255629725001762,0.043015125349423346,3,4,47,0,0.6499999761581421,5
4285808,6.140182748116881,-1.4247773182318695,0.043782578111743485,3,4,47,0,0.6499999761581421,5
4285810,6.139959658775458,-1.4243899539253546,0.04413330835942181,3,4,47,0,0.6499999761581421,5
4285815,6.140316958502273,-1.4184875049038106,0.04286692131105137,3,4,47,0,0.6499999761581421,5
4285816,6.139267711035964,-1.4259718884302117,0.0424989262976318,3,4,47,0,0.6499999761581421,5
4285818,6.139868515231371,-1.4190055926037515,0.04354128391851285,3,4,47,0,0.6499999761581421,5
4285819,6.140010023400537,-1.4182630565441685,0.04221303588373998,3,4,47,0,0.6499999761581421,5
4285820,6.139858944692557,-1.41798335922501,0.04141358079272983,3,4,47,0,0.6499999761581421,5
4285821,6.138991847809113,-1.42623782326842,0.04175200403886894,3,4,47,0,0.6499999761581421,5
4285822,6.13922045219832,-1.42448411776759,0.0440707996744783,3,4,47,0,0.6499999761581421,5
4285823,6.138103524933636,-1.4262443896334869,0.04166363434738221,3,4,47,0,0.6499999761581421,5
4285824,6.138846480156539,-1.4254934809257174,0.04302432763350082,3,4,47,0,0.6499999761581421,5
4285825,6.139031227840393,-1.4249032049213988,0.043635615855342924,3,4,47,0,0.6499999761581421,5
4285829,6.139285905910132,-1.4178375394939724,0.04093603514371191,3,4,47,0,0.6499999761581421,5
4285830,6.138098446236152,-1.426016428905539,0.04240754675067467,3,4,47,0,0.6499999761581421,5
4285834,6.139160035182357,-1.4180941976356654,0.041515098467062694,3,4,47,0,0.6499999761581421,5
4285835,6.138400525482405,-1.4254790501562833,0.04301138783947145,3,4,47,0,0.6499999761581421,5
4285837,6.139133016465077,-1.4189541756484843,0.04332736502324428,3,4,47,0,0.6499999761581421,5
4285838,6.138929929234763,-1.418564265589028,0.04256180521270876,3,4,47,0,0.6499999761581421,5
4285839,6.1389526054498536,-1.4182887185499098,0.04194128953277365,3,4,47,0,0.6499999761581421,5
4285840,6.137231355186268,-1.4262589319354628,0.04162925215535797,3,4,47,0,0.6499999761581421,5
4285841,6.138294185514077,-1.4244192656748496,0.044046921114365895,3,4,47,0,0.6499999761581421,5
4285843,6.13805316147527,-1.4247679757946279,0.04368156794323018,3,4,47,0,0.6499999761581421,5
4285847,6.138259724340732,-1.4181830278647924,0.04164541854058825,3,4,47,0,0.6499999761581421,5
4285849,6.137312076491757,-1.4257838073868099,0.0426260920349234,3,4,47,0,0.6499999761581421,5
4285855,6.137271907763142,-1.4254480568043557,0.04298311240272447,3,4,47,0,0.6499999761581421,5
4285856,6.137965868080895,-1.4185434928797644,0.042435475935319225,3,4,47,0,0.6499999761581421,5
4285857,6.136505293953616,-1.4262603442276112,0.04184645192785631,3,4,47,0,0.6499999761581421,5
4285861,6.136179531619788,-1.4259443816036839,0.042440322910516616,3,4,47,0,0.6499999761581421,5
4285862,6.1371191758242105,-1.4247696660113627,0.04361976488915087,3,4,47,0,0.6499999761581421,5
4285866,6.137286019145192,-1.4193194800876587,0.043862391846687165,3,4,47,0,0.6499999761581421,5
4285867,6.137170515820549,-1.4181649097207063,0.04154867328202786,3,4,47,0,0.6499999761581421,5
4285868,6.135991797153127,-1.4263074726206213,0.04142975385797118,3,4,47,0,0.6499999761581421,5
4285869,6.136377482983728,-1.4253208330844749,0.04307367599653843,3,4,47,0,0.6499999761581421,5
4285873,6.137251903318609,-1.4189358956461968,0.04325659333962334,3,4,47,0,0.6499999761581421,5
4285874,6.137005560239639,-1.4183198207140735,0.041929791833536886,3,4,47,0,0.6499999761581421,5
4285875,6.136155184673065,-1.4247035417222282,0.04365316118154931,3,4,47,0,0.6499999761581421,5
4285876,6.136994892991513,-1.4186084469839761,0.04262109022348677,3,4,47,0,0.6499999761581421,5
4285878,6.1362896319010005,-1.4192503543943438,0.043996724214899655,3,4,47,0,0.6499999761581421,5
4285879,6.136193224152217,-1.4180956430248688,0.04137270878033909,3,4,47,0,0.6499999761581421,5
4285881,6.135560079865943,-1.4262818305637903,0.041936094759445056,3,4,47,0,0.6499999761581421,5
4285882,6.13552049682677,-1.4253549003820734,0.04303591016012713,3,4,47,0,0.6499999761581421,5
4285886,6.136230612606055,-1.4189751900115892,0.043548418287022175,3,4,47,0,0.6499999761581421,5
4285887,6.135196097212597,-1.4259360765097604,0.04245766454014076,3,4,47,0,0.6499999761581421,5
4285891,6.136177177194903,-1.418504057058465,0.04251030801554091,3,4,47,0,0.6499999761581421,5
4285892,6.134171259695459,-1.4263727690299925,0.04157800818603352,3,4,47,0,0.6499999761581421,5
4285893,6.135169877693059,-1.4248616345667338,0.043533004555266805,3,4,47,0,0.6499999761581421,5
4285894,6.135152451682121,-1.4243682626594643,0.04397287561274085,3,4,47,0,0.6499999761581421,5
4285896,6.134073404057041,-1.4262903677904841,0.041969976096490454,3,4,47,0,0.6499999761581421,5
4285899,6.135195246679524,-1.4180893346354786,0.041334979085996454,3,4,47,0,0.6499999761581421,5
4285900,6.134046020158895,-1.4259105341974792,0.0424822822770245,3,4,47,0,0.6499999761581421,5
4285901,6.1342597828043175,-1.4248671590546396,0.043597540433964216,3,4,47,0,0.6499999761581421,5
4285902,6.135308823762598,-1.4189999633840684,0.04348555223607134,3,4,47,0,0.6499999761581421,5
4285903,6.135154808440429,-1.4184864086205315,0.042526426298857375,3,4,47,0,0.6499999761581421,5
4285905,6.133346300950542,-1.4263824823356055,0.04175630497420908,3,4,47,0,0.6499999761581421,5
4285906,6.134153298163698,-1.425438828166578,0.042989470518942474,3,4,47,0,0.6499999761581421,5
4285910,6.134259764136925,-1.4179110312782623,0.04060861221310286,3,4,47,0,0.6499999761581421,5
4285911,6.134209054165085,-1.4180971745570925,0.04118746507234925,3,4,47,0,0.6499999761581421,5
4285918,6.133113613069217,-1.4258957665634973,0.0424505885123395,3,4,47,0,0.6499999761581421,5
4285922,6.134266520566314,-1.418616978316674,0.04251704963440346,3,4,47,0,0.6499999761581421,5
4285923,6.133875757204942,-1.4183018626146513,0.041662223669060916,3,4,47,0,0.6499999761581421,5
4285924,6.133997885120513,-1.417419020430713,0.03993826779273983,3,4,47,0,0.6499999761581421,5
4285929,6.1321399697094146,-1.426416432206666,0.04165073967989054,3,4,47,0,0.6499999761581421,5
4285935,6.1330958813797265,-1.4179287567915297,0.04054348951439325,3,4,47,0,0.6499999761581421,5
4285938,6.132288800163305,-1.4262636416917505,0.04189643308338408,3,4,47,0,0.6499999761581421,5
4285940,6.133053421228677,-1.4183490671762267,0.04162439607901011,3,4,47,0,0.6499999761581421,5
4285947,6.133074476880752,-1.4188030050757345,0.042583586045151195,3,4,47,0,0.6499999761581421,5
4285948,6.133016225282326,-1.4181743537160347,0.0412116755327499,3,4,47,0,0.6499999761581421,5
4285968,6.132158298755467,-1.4176736356226725,0.0403817263078646,3,4,47,0,0.6499999761581421,5
4285970,6.131093709025912,-1.4264883226375473,0.04134248908115473,3,4,47,0,0.6499999761581421,5
4285971,6.131160493956155,-1.4259777135119198,0.0422903106602385,3,4,47,0,0.6499999761581421,5
4285975,6.132253113942324,-1.4188599528662877,0.04260309599470208,3,4,47,0,0.6499999761581421,5
4285976,6.131999757757319,-1.4183229717350785,0.0414529250661685,3,4,47,0,0.6499999761581421,5
4285977,6.131993976699191,-1.4181289898947873,0.04102365431115958,3,4,47,0,0.6499999761581421,5
4286000,6.1299639654295355,-1.426371191705953,0.04177584368572905,3,4,47,0,0.6499999761581421,5
4286002,6.131195147636985,-1.4179481720681477,0.04060741366159612,3,4,47,0,0.6499999761581421,5
4286006,6.130168837729261,-1.4258226465543475,0.042486902540230305,3,4,47,0,0.6499999761581421,5
4286011,6.131292918105425,-1.418695849052504,0.042321719897290194,3,4,47,0,0.6499999761581421,5
4286012,6.130979310577565,-1.41819151295229,0.04116606400874605,3,4,47,0,0.6499999761581421,5
4286023,6.130955976336888,-1.418509969189962,0.041926658791661374,3,4,47,0,0.6499999761581421,5
4286032,6.129504286721747,-1.426380708242772,0.041818277128830766,3,4,47,0,0.6499999761581421,5
4286035,6.130369455030199,-1.418442495175715,0.04182681908360387,3,4,47,0,0.6499999761581421,5
4286044,6.130217477953954,-1.4182309047953103,0.04129151053288168,3,4,47,0,0.6499999761581421,5
4286045,6.130318962066797,-1.4178644260907545,0.04067747694316924,3,4,47,0,0.6499999761581421,5
4286054,6.129280722528526,-1.4259563740722596,0.04233995962377447,3,4,47,0,0.6499999761581421,5
4286058,6.13019364086039,-1.4186708730172348,0.04243511241436719,3,4,47,0,0.6499999761581421,5
4286076,6.129108497164933,-1.4183392913035782,0.04146209847159548,3,4,47,0,0.6499999761581421,5
4286077,6.129457324228959,-1.4181661338583629,0.04108823995448098,3,4,47,0,0.6499999761581421,5
4286088,6.128976473197891,-1.4171185921136478,0.04060299776589071,3,4,47,0,0.6499999761581421,5
4286102,6.129292104971129,-1.4186936360836513,0.042406940969932354,3,4,47,0,0.6499999761581421,5
4286111,6.128515378101693,-1.4188827250003906,0.04239146519283394,3,4,47,0,0.6499999761581421,5
4286123,6.1281838288761765,-1.4179463866407063,0.040972158514168716,3,4,47,0,0.6499999761581421,5
4286124,6.128559968668916,-1.4175432119162803,0.040620921898314635,3,4,47,0,0.6499999761581421,5
4386923,6.078337075768207,-1.774038822707903,0.03872122146477424,3,4,40,0,0.6499999761581421,0
4386928,6.0772691037404645,-1.7738082087749303,0.0384632182010468,3,4,40,0,0.6499999761581421,0
4386930,6.077100793862457,-1.774675718861412,0.03943872527563747,3,4,40,0,0.6499999761581421,0
4386932,6.077134672846498,-1.7756265355958833,0.04028680203782542,3,4,40,0,0.6499999761581421,0
4386933,6.076772817109189,-1.7742470358285283,0.03900323939748603,3,4,40,0,0.6499999761581421,0
4386935,6.078031796230846,-1.7733696256420952,0.037918634177828855,3,4,40,0,0.6499999761581421,0
4386940,6.0775963863000735,-1.7733725826146123,0.03793382040999308,3,4,40,0,0.6499999761581421,0
4386941,6.0780994725290824,-1.7731152067655451,0.0376142168844876,3,4,40,0,0.6499999761581421,0
4386942,6.076099032742638,-1.7749831755421632,0.0399974409935508,3,4,40,0,0.6499999761581421,0
4386947,6.076346525032961,-1.7746909602820051,0.03960591556819428,3,4,40,0,0.6499999761581421,0
4386953,6.076079720158342,-1.7738456633067632,0.03862375590266158,3,4,40,0,0.6499999761581421,0
4386955,6.077259547202195,-1.7730132229506057,0.03752033020394156,3,4,40,0,0.6499999761581421,0
4386957,6.076146527256114,-1.7757225066280073,0.04064456105733145,3,4,40,0,0.6499999761581421,0
4386961,6.076248142040704,-1.7732223836444543,0.03783871942594913,3,4,40,0,0.6499999761581421,0
4386986,6.077184095934964,-1.7787316002062652,0.04067131975234985,3,4,40,0,0.6499999761581421,0
4387008,6.0771797254316855,-1.7793519233494413,0.04019843695525463,3,4,40,0,0.6499999761581421,0
4387009,6.076393009173815,-1.7793963160214812,0.040086174526863444,3,4,40,0,0.6499999761581421,0
4387014,6.077174733070892,-1.7800692784440435,0.039583060479123675,3,4,40,0,0.6499999761581421,0
4387015,6.076403919098044,-1.7797693452226528,0.03976393420554536,3,4,40,0,0.6499999761581421,0
4387016,6.076040124285336,-1.7790219525102637,0.040362974991711195,3,4,40,0,0.6499999761581421,0
4387022,6.0761037532595275,-1.7779963541131196,0.04075620723282322,3,4,40,0,0.6499999761581421,0
4387027,6.078088130921401,-1.7804685413685806,0.03919487584690412,3,4,40,0,0.6499999761581421,0
4387028,6.07708964942911,-1.7804610841033301,0.03915505880953755,3,4,40,0,0.6499999761581421,0
4387043,6.078071835454424,-1.7807556841649972,0.03857532133013458,3,4,40,0,0.6499999761581421,0
4387044,6.076183572696613,-1.7803314343239676,0.039188477183894004,3,4,40,0,0.6499999761581421,0
4387052,6.077551880902829,-1.7807435724563458,0.03873760767779255,3,4,40,0,0.6499999761581421,0
4387062,6.085942286994349,-1.7736048999124647,0.038375204679582886,4,3,0,40,0.5,0
4387070,6.076834991193475,-1.7810467505492953,0.0379680612133113,3,4,40,0,0.6499999761581421,0
4387079,6.086426149309177,-1.774625768151027,0.03975395260628939,4,3,0,40,0.5,0
4387086,6.086048832303995,-1.7752694650692948,0.0401614950063228,4,3,0,40,0.5,0
4387087,6.086060747933997,-1.7766161003676448,0.04041630009077417,4,3,0,40,0.5,0
4387088,6.087118646570039,-1.7730050543253617,0.03727593307264079,4,3,0,40,0.5,0
4387095,6.086274986597931,-1.7758651522154398,0.040438296754666134,4,3,0,40,0.5,0
4387096,6.086351112224718,-1.777454524036637,0.04036091880262538,4,3,0,40,0.5,0
4387106,6.087117103010018,-1.773911652033987,0.03857088898234949,4,3,0,40,0.5,0
4387107,6.086079887844914,-1.7786134033681407,0.04000140807418898,4,3,0,40,0.5,0
4387108,6.087363576760736,-1.7735087715559827,0.037952133062362454,4,3,0,40,0.5,0
4387116,6.087178964415479,-1.7744908441519016,0.03933299274767922,4,3,0,40,0.5,0
4387117,6.087122797731455,-1.7752223348627474,0.0401972109836151,4,3,0,40,0.5,0
4387118,6.086058164833554,-1.778996460977026,0.039830559731724675,4,3,0,40,0.5,0
4387119,6.088001289891335,-1.773050969461939,0.03729414998790821,4,3,0,40,0.5,0
4387122,6.08716654009903,-1.7757481885826583,0.04057431802803675,4,3,0,40,0.5,0
4387123,6.088258733068595,-1.7734403073503868,0.037798474021933495,4,3,0,40,0.5,0
4387128,6.086254689308678,-1.7797711909502085,0.039231414223987834,4,3,0,40,0.5,0
4387129,6.086199716171065,-1.780246143212821,0.038619404327586815,4,3,0,40,0.5,0
4387132,6.087235832293434,-1.776979739526222,0.04078630415398743,4,3,0,40,0.5,0
4387133,6.087126635047335,-1.7778865933969863,0.04046995528156344,4,3,0,40,0.5,0
4387134,6.088065615392611,-1.7739923662304509,0.0385280996609285,4,3,0,40,0.5,0
4387139,6.085989000977474,-1.78053446979569,0.03823692410395127,4,3,0,40,0.5,0
4387140,6.087886597431556,-1.7748467975395326,0.039590214741814456,4,3,0,40,0.5,0
4387148,6.088272952954864,-1.7743470505953778,0.03896069907420713,4,3,0,40,0.5,0
4387149,6.088179561156688,-1.7753211649363758,0.03996347223295434,4,3,0,40,0.5,0
4387150,6.0880566935456875,-1.7757259890729482,0.04030555323729741,4,3,0,40,0.5,0
4387151,6.086921570240124,-1.7789857760688212,0.03984183010639242,4,3,0,40,0.5,0
4387152,6.089031447615347,-1.773065641885214,0.03730718330209262,4,3,0,40,0.5,0
4387157,6.086968246888463,-1.7796194173763167,0.03939761316206264,4,3,0,40,0.5,0
